CLUSTER APOGEE_ID RA DEC NO_SIGMAS_RV NO_SIGMAS_PM DIST_CENTER
"NGC 2168" 2M06124730+2428484 93.197111 24.48012 inf 1.0427459182112309 49.395136260212006
"NGC 2168" 2M06124756+2454296 93.198184 24.908245 inf 0.3710405374532749 58.89156300321829
"NGC 2168" 2M06124950+2456009 93.206254 24.933601 31.184886727109905 1.0415751755417622 60.111134580103126
"NGC 2168" 2M06125340+2405135 93.222504 24.087109 inf 1.5843542312594974 52.92215809084973
"NGC 2168" 2M06125378+2343533 93.224101 23.731476 inf inf 63.00886352504666
"NGC 2168" 2M06125741+2351054 93.23924 23.851526 38.279428959109374 0.15132192300352817 59.67337250009181
"NGC 2168" 2M06125837+2355276 93.243228 23.924358 inf 1.6764370097315457 57.74454168396947
"NGC 2168" 2M06125839+2447027 93.24333 24.784107 inf 2.0338419318624887 57.29465424366041
"NGC 2168" 2M06130788+2355459 93.282849 23.929434 31.835268923830316 inf 59.5535616815058
"NGC 2168" 2M06130909+2440557 93.28791 24.682146 24.402865015306134 1.3207986919885792 57.15408284932191
"NGC 2168" 2M06131188+2418021 93.299524 24.300589 12.176954243235155 0.8096920548255255 54.61394128589059
"NGC 2168" 2M06131285+2519382 93.303556 25.327303 36.584638850490755 1.8591967389329147 79.62099679114984
"NGC 2168" 2M06131582+2400538 93.315923 24.014956 inf 0.2950155113765929 59.19075245705004
"NGC 2168" 2M06132367+2455340 93.348625 24.926115 13.666807184651184 0.15414520735258433 66.39448294520822
"NGC 2168" 2M06132655+2325474 93.360666 23.429844 inf 1.4891176497529828 80.50805527624138
"NGC 2168" 2M06132796+2348471 93.36652 23.81311 inf 4.254950883818918 66.86931604551123
"NGC 2168" 2M06133113+2428277 93.379723 24.474377 7.914258009978967 5.444441303296812 59.24273688049668
"NGC 2168" 2M06133584+2408097 93.399364 24.136036 inf 1.0318030577985189 61.4791479020239
"NGC 2168" 2M06133613+2507100 93.400576 25.119465 24.67299422160538 3.962301692865506 75.21200382941377
"NGC 2168" 2M06134078+2341556 93.419918 23.69878 31.912683487670236 1.7555798789717718 72.94738984285586
"NGC 2168" 2M06134814+2335489 93.450607 23.596943 inf inf 77.81508067333439
"NGC 2168" 2M06135204+2337364 93.466836 23.626804 34.06781900069704 28.438511426685917 77.4997916454252
"NGC 2168" 2M06135261+2342054 93.469214 23.701523 inf 1.7120459523025051 75.14176328465263
"NGC 2168" 2M06135923+2412190 93.496793 24.205297 inf 0.37014304363952916 65.96219552636934
"NGC 2168" 2M06135935+2314597 93.497316 23.249943 12.919263828682514 1.8313395262477128 93.4601214841809
"NGC 2168" 2M06140062+2450263 93.502591 24.840641 inf 1.45085980777771 71.5354657698009
"NGC 2168" 2M06140884+2311434 93.536841 23.195412 inf 1.3140807172115583 97.32639167229631
"NGC 2168" 2M06141203+2342077 93.550142 23.70215 10.219775053028222 0.9014186273953227 78.92996116668233
"NGC 2168" 2M06141614+2431087 93.567291 24.519094 5.039641452177809 0.4521374798754881 69.73576286149222
"NGC 2168" 2M06141621+2537030 93.567544 25.617517 inf 1.0029162030430852 102.10865106959834
"NGC 2168" 2M06141675+2409585 93.569795 24.166262 inf 0.9082767438650363 70.27673584274729
"NGC 2204" 2M06141821-1840018 93.575916 -18.667171 26.59281353225218 1.6236159377487638 17.753636259273357
"NGC 2168" 2M06141918+2327122 93.57994 23.453415 inf 4.695665214167053 88.68890110086829
"NGC 2204" 2M06142262-1847191 93.594265 -18.788652 inf 15.30804180317984 18.399653496128277
"NGC 2168" 2M06142769+2348046 93.615399 23.801292 inf 0.3731053702376936 79.33227445110343
"NGC 2204" 2M06143346-1847227 93.639443 -18.78966 7.470193052489338 1.8149168868834662 16.134863111525444
"NGC 2168" 2M06143427+2438392 93.642798 24.644226 33.24869015061704 0.9901154092573782 75.12964034554437
"NGC 2168" 2M06143432+2318479 93.643034 23.313332 20.17964773699138 3.566728278821126 96.71201730396294
"NGC 2168" 2M06143444+2345260 93.643509 23.757244 1.0389701495912333 2.1201633494966545 81.87415284648759
"NGC 2204" 2M06143755-1836142 93.656472 -18.603971 3.315091925869383 2.505466284854086 13.59218855792372
"NGC 2168" 2M06144040+2356459 93.668341 23.946091 8.007915927453094 0.9297681389447078 78.77825587230394
"NGC 2168" 2M06144060+2516343 93.669177 25.276203 28.392880010342623 7.333346333720964 92.52612658992777
"NGC 2204" 2M06144141-1847179 93.672546 -18.788321 3.6963937209347684 1.0816892121317714 14.472829227198412
"NGC 2168" 2M06144174+2503455 93.673948 25.062662 inf 1.5488118984539585 85.81764875918687
"NGC 2168" 2M06144416+2330494 93.684036 23.513729 inf 1.214414464035201 91.18774327060302
"NGC 2168" 2M06144766+2356041 93.698614 23.934475 inf 3.528284405561404 80.57418063383814
"NGC 2204" 2M06145076-1831026 93.711525 -18.517395 8.735626991797009 3.4363865917534655 13.19028443890592
"NGC 2204" 2M06145122-1842463 93.713446 -18.71287 0.6014055277497599 0.14548570369475744 10.425423876107532
"NGC 2168" 2M06145485+2331425 93.728542 23.528488 inf 1.5613854810706735 92.74216070611264
"NGC 2204" 2M06145558-1835316 93.731584 -18.592127 inf 25.102756915210986 9.785999661058106
"NGC 2204" 2M06145582-1832185 93.732605 -18.538498 inf 20.02115255505505 11.45778857806952
"NGC 2204" 2M06145764-1824027 93.74018 -18.400766 31.70194822421491 7.515447701713152 17.67995250055535
"NGC 2204" 2M06145845-1838429 93.743575 -18.645275 0.030320576117766583 0.09636935260403642 8.264923692576561
"NGC 2168" 2M06145873+2314374 93.744745 23.243748 inf 1.690573733858665 103.68514150224699
"NGC 2168" 2M06145924+2450222 93.746836 24.839514 7.2305908044001646 37.61677884443548 83.87743796054639
"NGC 2168" 2M06150020+2328455 93.750871 23.479324 16.57761774974641 0.7976186765933303 95.3908846575044
"NGC 2204" 2M06150342-1839003 93.764253 -18.650108 inf 0.8733454671697661 7.067067708275023
"NGC 2204" 2M06150387-1841076 93.766144 -18.68545 0.21079261983746614 0.09082725116434476 7.101921793582012
"NGC 2204" 2M06150661-1854176 93.77755 -18.904903 inf 8.180593552632903 15.986539950164161
"NGC 2168" 2M06150728+2504529 93.780371 25.081387 inf 1.3807865847606342 91.43534114487403
"NGC 2204" 2M06150951-1842164 93.789641 -18.704573 31.143190687068845 2.7143566320772905 6.207208841278238
"NGC 2204" 2M06151069-1835530 93.794562 -18.598082 inf 20.688389423184482 6.485503854352885
"NGC 2204" 2M06151114-1831097 93.796448 -18.519373 10.7054320345579 2.8746276579005037 9.913438334103299
"NGC 2204" 2M06151306-1855163 93.804449 -18.921207 30.37005609943114 9.816448952795936 16.383608723581652
"NGC 2204" 2M06151346-1837598 93.806097 -18.633299 inf 8.858014554728008 4.9295378484227985
"NGC 2204" 2M06151360-1841498 93.806669 -18.69718 0.3406641125924731 0.18756278053860093 5.142826102592996
"NGC 2168" 2M06151572+2427154 93.815514 24.454285 inf 20.280119677813772 82.85181166171176
"NGC 2204" 2M06151599-1837052 93.816638 -18.618126 0.08335836919861227 0.06689620189576881 4.775461689556023
"NGC 2168" 2M06151620+2430357 93.81753 24.50993 4.607338650831711 0.48352226329688014 83.23837746151263
"NGC 2168" 2M06151680+2435543 93.820005 24.598419 inf 1.4788050234536076 84.08350766947356
"NGC 2204" 2M06151715-1844490 93.82149 -18.746952 inf 2.934085607677078 6.45228125539036
"NGC 2204" 2M06152013-1826118 93.833877 -18.436623 14.688916719761526 2.7675545175600123 13.747243850229832
"NGC 2204" 2M06152020-1837581 93.834203 -18.632809 1.8230220204919234 0.010906782383382703 3.4703146487490146
"NGC 2168" 2M06152025+2417569 93.834381 24.299154 inf 1.0569496825195437 83.81873626230873
"NGC 2204" 2M06152142-1835512 93.839279 -18.597576 0.04146046443232155 0.1897674694290135 4.658110777505755
"NGC 2204" 2M06152283-1841046 93.845161 -18.684628 inf 23.135304929722757 2.8583922746932555
"NGC 2204" 2M06152459-1842476 93.852475 -18.713249 27.98892073357706 "" 3.7890960815111696
"NGC 2204" 2M06152570-1821446 93.857118 -18.362406 inf 11.9025909666427 17.93632171837131
"NGC 2204" 2M06152617-1831462 93.859071 -18.529524 0.2018672638997308 0.1633597037668713 7.994950289377147
"NGC 2204" 2M06152669-1848522 93.861215 -18.814524 inf 2.3074264391045927 9.403087600110993
"NGC 2204" 2M06152671-1833258 93.861331 -18.557167 3.923091876777958 0.3513014852472765 6.3493221273622344
"NGC 2204" 2M06152951-1837312 93.872968 -18.62536 2.928512234736685 0.19343724008703123 2.24437655572829
"NGC 2168" 2M06152972+2452205 93.873858 24.872383 inf 0.6633284002332427 91.05374255521699
"NGC 2204" 2M06153043-1838239 93.876832 -18.639999 0.08692851157370524 0.13083077554354963 1.3557616915023514
"NGC 2204" 2M06153140-1842562 93.880852 -18.715635 0.9680956223180321 0.24559279107396415 3.3700137879758203
"NGC 2204" 2M06153192-1839369 93.883003 -18.660276 0.19846520535153653 0.4178909045743792 0.29285918672028777
"NGC 2168" 2M06153389+2532384 93.89122 25.544003 37.10983976104836 1.0583923324495899 111.87374176607138
"NGC 2204" 2M06153393-1837216 93.891388 -18.622688 6.3053525790300124 0.7305229393353284 2.2399822594852608
"NGC 2204" 2M06153442-1835030 93.893457 -18.584175 17.989324249011794 0.183609765188796 4.553184737047896
"NGC 2168" 2M06153557+2311022 93.898221 23.183971 20.36155263570251 3.122426449681545 112.48183585237292
"NGC 2204" 2M06153589-1841098 93.899574 -18.686066 0.3179288254198288 0.06730527743981896 1.6995313461158466
"NGC 2204" 2M06153607-1838124 93.900323 -18.636784 1.9812504280016494 0.43009448080827706 1.5499739873841976
"NGC 2204" 2M06153666-1846527 93.902763 -18.781319 0.6802907126309023 0.37294223323748343 7.332748523675908
"NGC 2204" 2M06153696-1836091 93.904002 -18.602537 0.06442602520526222 0.04669036761213334 3.5576330708065056
"NGC 2204" 2M06153814-1838576 93.908946 -18.649342 24.63765380320363 3.258112969456189 1.3416138771331714
"NGC 2168" 2M06153821+2538352 93.909216 25.643126 10.992077317781778 3.167590247215657 116.44816894898507
"NGC 2204" 2M06153893-1830276 93.912244 -18.507681 inf 7.584610339244263 9.235089744532065
"NGC 2204" 2M06153938-1851473 93.9141 -18.863165 inf inf 12.285122442457382
"NGC 2204" 2M06154038-1846370 93.918288 -18.776964 0.986269901329275 0.1508116997184321 7.230127250365596
"NGC 2204" 2M06154129-1838090 93.922066 -18.63586 inf 16.553440425308406 2.4082257405716434
"NGC 2204" 2M06154287-1835575 93.928642 -18.599331 25.395885481697107 3.7115266839602885 4.302024512510689
"NGC 2204" 2M06154536-1843351 93.939024 -18.726418 0.6795948374221975 0.12561311186161017 4.929053789275242
"NGC 2204" 2M06154583-1855174 93.940975 -18.921516 inf 7.921042357694644 15.981652644868085
"NGC 2204" 2M06154601-1840440 93.941732 -18.678911 0.7492260625727712 0.3399519129820129 3.2530570759053115
"NGC 2204" 2M06154820-1822419 93.95085 -18.378326 12.167396094412227 20.750789175937097 17.266702958318817
"NGC 2204" 2M06154958-1848057 93.956615 -18.801584 inf 12.555810693504114 9.349518884726669
"NGC 2204" 2M06154970-1837393 93.957093 -18.627602 0.4345181783217318 0.1917202842024836 4.37280617594882
"NGC 2204" 2M06155099-1834182 93.962487 -18.571749 0.7374264394686469 0.1498215300436012 6.770667127001121
"NGC 2168" 2M06155217+2447549 93.967386 24.798594 inf 3.537507374956163 94.56953076503427
"NGC 2204" 2M06155257-1832289 93.969046 -18.541365 5.62269732040496 1.7987609630394565 8.47021589778786
"NGC 2168" 2M06155329+2535178 93.972043 25.588278 15.857933174654944 0.17608960286534958 116.94639124646149
"NGC 2204" 2M06155530-1829163 93.98045 -18.487883 inf inf 11.579298983792032
"NGC 2168" 2M06155711+2404124 93.987975 24.070135 inf 0.6187714989859692 93.8430231802492
"NGC 2204" 2M06155761-1833385 93.990049 -18.560701 3.806538664295189 2.383493323399584 8.306731408520406
"NGC 2204" 2M06155817-1840264 93.992387 -18.674013 8.59504507191672 0.05328413868948846 5.986089813146645
"NGC 2168" 2M06155860+2434580 93.994183 24.582785 inf 15.94481916645068 93.33635684140665
"NGC 2168" 2M06160013+2346597 94.000563 23.783251 28.858663441024987 "" 99.236688322685
"NGC 2204" 2M06160172-1827196 94.007193 -18.455456 7.408925778679463 8.431587925599326 14.011385683571232
"NGC 2204" 2M06160212-1838467 94.008855 -18.64632 0.3660122895691347 0.11792330155710148 6.910663926146659
"NGC 2204" 2M06160387-1824367 94.016162 -18.410198 20.154562652479534 2.8576459672659826 16.65815339220444
"NGC 2168" 2M06160480+2341523 94.020005 23.697886 21.06825138433702 1.0603550825563846 102.14508101302874
"NGC 2168" 2M06160994+2508585 94.041457 25.14959 inf 0.41911130267141766 105.92881973159461
"NGC 2204" 2M06161325-1844156 94.055226 -18.737682 0.14919421503085328 0.16938613628682406 10.581053689803591
"NGC 2204" 2M06161495-1839552 94.062318 -18.665346 32.411368204861716 2.3345580713736203 9.906634990589433
"NGC 2204" 2M06161603-1848311 94.066806 -18.808641 14.994269786885559 2.5089892107199554 13.517273913823143
"NGC 2204" 2M06161760-1833592 94.073358 -18.566463 0.47728256932753094 0.15632454415814864 11.93087570979673
"NGC 2204" 2M06161904-1849147 94.079366 -18.820772 inf 8.390200682920687 14.53374837408169
"NGC 2204" 2M06161942-1850179 94.08092 -18.838312 inf 11.157381886236452 15.31562660647086
"NGC 2168" 2M06162060+2408212 94.08586 24.139223 inf 4.139243546182439 98.44314008136844
"NGC 2168" 2M06162239+2406263 94.093328 24.107307 inf 0.7625159586587743 99.13463708761756
"NGC 2204" 2M06162508-1832551 94.104514 -18.548641 inf 20.396140279309265 13.998165084334154
"NGC 2168" 2M06162554+2439005 94.106452 24.650146 inf 1.328683608879288 100.0059762322255
"NGC 2168" 2M06162713+2457189 94.113059 24.955263 29.85294011181715 1.961787285137126 104.98339025673383
"NGC 2204" 2M06163013-1832123 94.125565 -18.536755 33.61021579721601 3.1359033496163007 15.390946515358895
"NGC 2204" 2M06163123-1839202 94.130145 -18.65563 37.76918205678866 1.622578674348109 13.75964062921452
"NGC 2168" 2M06163266+2518492 94.136105 25.313667 inf 6.477796475328822 115.07063619376484
"NGC 2204" 2M06163451-1831511 94.14382 -18.530888 inf 25.16229545687493 16.471910573797746
"NGC 2204" 2M06163561-1829384 94.148409 -18.49402 inf 8.119939886607 17.837207945482206
"NGC 2168" 2M06163590+2432525 94.149609 24.54793 29.492222804582386 0.9337995545111132 101.50368019173364
"NGC 2168" 2M06163730+2347335 94.155429 23.79265 3.031372098673264 0.18336221411342735 107.04494151810692
"NGC 2168" 2M06163872+2437574 94.161366 24.632618 inf 1.5905491362776232 102.79372409107192
"NGC 2168" 2M06163938+2519252 94.164109 25.323683 inf 1.208671185208029 116.688973479775
"NGC 2168" 2M06163950+2505287 94.164595 25.091318 inf 2.2684652874478797 110.55705619457363
"NGC 2168" 2M06164073+2332126 94.169717 23.53684 2.8562358787527513 1.605531065240284 113.66146373133357
"NGC 2204" 2M06164325-1838284 94.180213 -18.641237 17.0389915147253 2.7279625960605287 16.641861222797573
"NGC 2204" 2M06164399-1835313 94.183317 -18.59203 9.905364641071534 3.662721048475113 17.269942077237527
"NGC 2168" 2M06164733+2457264 94.197213 24.95734 8.90020367324109 0.6402640539842649 109.34931385534853
"NGC 2168" 2M06165115+2332453 94.213155 23.545927 inf 0.7370813625022453 115.57670027101229
"NGC 2168" 2M06170213+2359475 94.2589 23.996538 21.225382610453615 1.072226086100875 109.27105590285423
"NGC 2168" 2M06172237+2444171 94.34321 24.738085 24.71867028564786 1.1469812486917084 113.65286337986778
"NGC 2168" 2M06174422+2408549 94.434277 24.148588 23.926812827077022 2.0216135603992127 117.29180394651078
"NGC 2243" 2M06281969-3111239 97.082052 -31.189976 9.368579518732055 20.925526554718697 16.87417745172577
"NGC 2243" 2M06282805-3106253 97.116881 -31.107052 4.244503945600934 2.45886953612889 17.690954524290973
"NGC 2243" 2M06283840-3107016 97.160038 -31.117115 17.37209278208428 23.812864397647925 15.584262405308058
"NGC 2243" 2M06285473-3108478 97.228062 -31.146622 5.493575818517994 8.12539310253158 11.811150035121102
"NGC 2243" 2M06285528-3123292 97.230354 -31.39146 12.406022247354864 6.2392214804455595 10.435136196054554
"NGC 2243" 2M06285968-3134567 97.248684 -31.582432 0.06621723790365537 0.11433248118089571 19.27576557004265
"NGC 2243" 2M06290126-3132547 97.255252 -31.548548 9.543264546091189 20.990624756160745 17.273820866781904
"NGC 2243" 2M06290149-3059513 97.256243 -30.997606 11.73515725993515 6.327404608987613 18.601733542393795
"NGC 2243" 2M06290304-3109275 97.262707 -31.157652 0.03701587157645344 0.10665068582150501 10.112597720150921
"NGC 2243" 2M06290477-3121263 97.26991 -31.357328 0.12197691104268704 0.05541247991854773 7.589707597475926
"NGC 2243" 2M06290541-3117025 97.272552 -31.284044 0.2075926876664841 7.383792962658144 6.1020500054134486
"NGC 2243" 2M06290934-3110325 97.288955 -31.175695 0.11439022835500087 0.15085138716666383 8.418391717222237
"NGC 2243" 2M06290936-3110324 97.289 -31.169444 19.41465428271189 inf 8.712964274386351
"NGC 2243" 2M06291101-3120394 97.295913 -31.344297 0.15035558458120052 0.2283732997211291 6.0504100694208205
"NGC 2243" 2M06291324-3116491 97.305207 -31.280306 5.381808347026293 17.410736301666763 4.437035513261055
"NGC 2243" 2M06291429-3058331 97.309578 -30.975876 10.07070705874695 4.3603503103500865 19.030565934552257
"NGC 2243" 2M06291579-3127083 97.315816 -31.452328 1.6424496491788232 6.698907647618485 10.752430566881216
"NGC 2243" 2M06291865-3129569 97.327722 -31.499161 11.451517624087618 11.86683691308865 13.24771049784904
"NGC 2243" 2M06291885-3104423 97.328578 -31.078428 2.171233733987897 6.058470375720347 12.820126922505906
"NGC 2243" 2M06291922-3128575 97.330101 -31.482658 5.234081658404658 5.61341533483093 12.258805118727464
"NGC 2243" 2M06291945-3100533 97.331077 -31.014809 15.021946739279235 5.830127924235437 16.51757390750152
"NGC 2243" 2M06292300-3117299 97.345852 -31.291649 0.06651912845795042 0.07346184382020271 2.3748403977754786
"NGC 2243" 2M06292408-3125172 97.350343 -31.421452 15.10596465740811 inf 8.443723768478534
"NGC 2243" 2M06292939-3115459 97.372487 -31.262775 0.09711679371401209 0.08422859304641653 1.6627922832544113
"NGC 2243" 2M06293009-3116587 97.375407 -31.282976 0.11373549119744068 0.040383747376214925 0.8383099118182998
"NGC 2243" 2M06293011-3107307 97.375499 -31.125204 18.256068224604615 26.93733317748756 9.63464982635728
"NGC 2243" 2M06293017-3122302 97.37572 -31.375076 9.133784140129972 12.280913436031483 5.45361525385619
"NGC 2243" 2M06293385-3107310 97.391054 -31.125301 8.577175648994329 7.7150247833611445 9.593592406305504
"NGC 2243" 2M06293521-3115159 97.396727 -31.254425 inf 0.7707489755967186 1.8651219296479347
"NGC 2243" 2M06293525-3115470 97.396887 -31.263069 0.08107170237074973 0.13567046099425636 1.3554127627965116
"NGC 2243" 2M06293565-3117110 97.398564 -31.286409 0.007301764980864387 0.22732806534690117 0.3670301576536595
"NGC 2243" 2M06294150-3114360 97.422932 -31.243345 0.026244621071416632 0.09878470690242669 2.982512965217057
"NGC 2243" 2M06294349-3131364 97.431217 -31.526794 1.509819411141655 9.5861003026122 14.637664794313368
